Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,SE_A01001A_001,SE_A01001A_002,SE_A01001A_003,SE_A01001A_004,SE_A01001A_005,SE_A01001A_006,SE_A01001A_007,SE_A01001A_008,SE_A01001A_009,SE_A01001A_010,SE_A01001A_011,SE_A01001A_012,SE_A10003_001,SE_A14010_001,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003
17031251500,14000US17031251500,"Census Tract 2515, Cook County, Illinois","Census Tract 2515, Cook County, Illinois",il,140,0,ACSSF,6189,17,31,251500,4194,226,475,715,883,1483,1928,2381,3227,3762,4049,4121,2.98,33093,869,447,422
17031251600,14000US17031251600,"Census Tract 2516, Cook County, Illinois","Census Tract 2516, Cook County, Illinois",il,140,0,ACSSF,6190,17,31,251600,4063,335,659,840,1167,1651,2143,2660,3183,3558,3923,4013,3.99,35594,1167,276,891
17031251700,14000US17031251700,"Census Tract 2517, Cook County, Illinois","Census Tract 2517, Cook County, Illinois",il,140,0,ACSSF,6191,17,31,251700,1321,128,229,337,397,593,784,925,1054,1159,1259,1315,3.69,35703,397,240,157
17031251800,14000US17031251800,"Census Tract 2518, Cook County, Illinois","Census Tract 2518, Cook County, Illinois",il,140,0,ACSSF,6192,17,31,251800,5275,596,1145,1656,1963,2610,3255,3974,4477,4783,5130,5250,3.22,31573,1949,856,1093
17031251900,14000US17031251900,"Census Tract 2519, Cook County, Illinois","Census Tract 2519, Cook County, Illinois",il,140,0,ACSSF,6193,17,31,251900,4862,651,1125,1473,1736,2264,2904,3531,4002,4432,4740,4839,3.04,20785,1694,1009,685
17031252000,14000US17031252000,"Census Tract 2520, Cook County, Illinois","Census Tract 2520, Cook County, Illinois",il,140,0,ACSSF,6194,17,31,252000,5738,315,718,1129,1456,2027,2970,3659,4312,5088,5486,5636,2.46,33031,1456,559,897
17031252101,14000US17031252101,"Census Tract 2521.01, Cook County, Illinois","Census Tract 2521.01, Cook County, Illinois",il,140,0,ACSSF,6195,17,31,252101,1390,114,210,264,284,456,701,805,974,1187,1278,1375,2.35,29760,263,111,152
17031252102,14000US17031252102,"Census Tract 2521.02, Cook County, Illinois","Census Tract 2521.02, Cook County, Illinois",il,140,0,ACSSF,6196,17,31,252102,6980,542,1113,1727,2128,3067,3862,4520,5447,6315,6709,6927,3.39,44729,2128,894,1234
17031252201,14000US17031252201,"Census Tract 2522.01, Cook County, Illinois","Census Tract 2522.01, Cook County, Illinois",il,140,0,ACSSF,6197,17,31,252201,2927,141,257,386,463,777,1073,1306,1717,2194,2460,2768,2.61,41667,451,257,194
17031252202,14000US17031252202,"Census Tract 2522.02, Cook County, Illinois","Census Tract 2522.02, Cook County, Illinois",il,140,0,ACSSF,6198,17,31,252202,4757,555,883,1338,1580,2016,2659,3261,3667,4100,4574,4726,3.04,31091,1532,608,924
17031260100,14000US17031260100,"Census Tract 2601, Cook County, Illinois","Census Tract 2601, Cook County, Illinois",il,140,0,ACSSF,6199,17,31,260100,1249,85,178,229,318,424,556,696,825,1049,1155,1208,2.3,32794,318,218,100
17031260200,14000US17031260200,"Census Tract 2602, Cook County, Illinois","Census Tract 2602, Cook County, Illinois",il,140,0,ACSSF,6200,17,31,260200,1223,187,284,353,391,585,738,860,1054,1100,1158,1223,3.36,35972,356,177,179
17031260300,14000US17031260300,"Census Tract 2603, Cook County, Illinois","Census Tract 2603, Cook County, Illinois",il,140,0,ACSSF,6201,17,31,260300,1583,141,216,349,432,672,867,1050,1231,1436,1489,1583,2.89,38646,432,181,251
17031260400,14000US17031260400,"Census Tract 2604, Cook County, Illinois","Census Tract 2604, Cook County, Illinois",il,140,0,ACSSF,6202,17,31,260400,1292,245,353,415,461,568,766,853,999,1087,1152,1266,3.25,18438,461,250,211
17031260500,14000US17031260500,"Census Tract 2605, Cook County, Illinois","Census Tract 2605, Cook County, Illinois",il,140,0,ACSSF,6203,17,31,260500,1587,92,224,377,443,599,904,1080,1246,1419,1490,1546,3.05,28939,443,264,179
17031260600,14000US17031260600,"Census Tract 2606, Cook County, Illinois","Census Tract 2606, Cook County, Illinois",il,140,0,ACSSF,6204,17,31,260600,1989,232,437,651,726,1001,1220,1454,1625,1796,1888,1958,3.87,27000,726,511,215
17031260700,14000US17031260700,"Census Tract 2607, Cook County, Illinois","Census Tract 2607, Cook County, Illinois",il,140,0,ACSSF,6205,17,31,260700,1774,213,393,549,689,847,969,1208,1391,1546,1678,1742,3.18,24052,689,545,144
17031260800,14000US17031260800,"Census Tract 2608, Cook County, Illinois","Census Tract 2608, Cook County, Illinois",il,140,0,ACSSF,6206,17,31,260800,2681,222,445,668,845,1176,1442,1775,2117,2428,2567,2665,3.08,22042,845,525,320
17031260900,14000US17031260900,"Census Tract 2609, Cook County, Illinois","Census Tract 2609, Cook County, Illinois",il,140,0,ACSSF,6207,17,31,260900,1379,131,278,359,457,621,765,914,1169,1265,1278,1362,3.51,24732,438,216,222
17031261000,14000US17031261000,"Census Tract 2610, Cook County, Illinois","Census Tract 2610, Cook County, Illinois",il,140,0,ACSSF,6208,17,31,261000,2398,224,361,577,674,1044,1383,1698,1870,2093,2252,2358,3.49,31761,674,364,310
17031270500,14000US17031270500,"Census Tract 2705, Cook County, Illinois","Census Tract 2705, Cook County, Illinois",il,140,0,ACSSF,6209,17,31,270500,1690,211,278,405,510,736,992,1199,1383,1539,1623,1677,2.74,26250,432,250,182
17031271200,14000US17031271200,"Census Tract 2712, Cook County, Illinois","Census Tract 2712, Cook County, Illinois",il,140,0,ACSSF,6210,17,31,271200,1214,64,121,235,268,396,578,716,944,1108,1151,1198,3.13,30292,268,148,120
17031271300,14000US17031271300,"Census Tract 2713, Cook County, Illinois","Census Tract 2713, Cook County, Illinois",il,140,0,ACSSF,6211,17,31,271300,1261,144,307,482,549,700,832,1016,1110,1190,1248,1256,3.5,23833,549,425,124
17031271400,14000US17031271400,"Census Tract 2714, Cook County, Illinois","Census Tract 2714, Cook County, Illinois",il,140,0,ACSSF,6212,17,31,271400,1353,95,192,304,391,575,747,937,1110,1257,1327,1353,2.83,26000,391,204,187
17031271500,14000US17031271500,"Census Tract 2715, Cook County, Illinois","Census Tract 2715, Cook County, Illinois",il,140,0,ACSSF,6213,17,31,271500,1483,75,247,354,400,591,800,916,1225,1355,1420,1483,3.27,37120,400,195,205
17031271800,14000US17031271800,"Census Tract 2718, Cook County, Illinois","Census Tract 2718, Cook County, Illinois",il,140,0,ACSSF,6214,17,31,271800,783,128,206,296,300,431,549,656,692,728,766,783,3.68,17000,300,290,10
17031280100,14000US17031280100,"Census Tract 2801, Cook County, Illinois","Census Tract 2801, Cook County, Illinois",il,140,0,ACSSF,6215,17,31,280100,6567,289,312,312,353,780,3875,5185,5799,6093,6567,6567,1.56,191458,353,0,353
17031280400,14000US17031280400,"Census Tract 2804, Cook County, Illinois","Census Tract 2804, Cook County, Illinois",il,140,0,ACSSF,6216,17,31,280400,1715,206,380,514,715,765,1126,1265,1520,1636,1693,1715,2.72,13625,715,372,343
17031280800,14000US17031280800,"Census Tract 2808, Cook County, Illinois","Census Tract 2808, Cook County, Illinois",il,140,0,ACSSF,6217,17,31,280800,1008,10,52,147,224,302,467,623,755,838,901,992,2.71,28784,224,100,124
17031280900,14000US17031280900,"Census Tract 2809, Cook County, Illinois","Census Tract 2809, Cook County, Illinois",il,140,0,ACSSF,6218,17,31,280900,1014,101,220,320,365,458,574,726,818,944,1006,1006,2.82,19375,365,214,151
17031281900,14000US17031281900,"Census Tract 2819, Cook County, Illinois","Census Tract 2819, Cook County, Illinois",il,140,0,ACSSF,6219,17,31,281900,5719,244,290,340,386,1391,3785,4987,5366,5600,5709,5719,1.71,145667,386,29,357
17031282700,14000US17031282700,"Census Tract 2827, Cook County, Illinois","Census Tract 2827, Cook County, Illinois",il,140,0,ACSSF,6220,17,31,282700,2290,154,242,474,586,862,1275,1681,1881,2077,2277,2284,2.96,55833,547,205,342
17031282800,14000US17031282800,"Census Tract 2828, Cook County, Illinois","Census Tract 2828, Cook County, Illinois",il,140,0,ACSSF,6221,17,31,282800,1642,64,134,184,248,563,1128,1295,1372,1502,1580,1630,2.53,73125,248,13,235
17031283100,14000US17031283100,"Census Tract 2831, Cook County, Illinois","Census Tract 2831, Cook County, Illinois",il,140,0,ACSSF,6222,17,31,283100,3003,185,373,436,518,1359,2212,2551,2610,2818,2972,2996,2.57,51172,518,149,369
17031283200,14000US17031283200,"Census Tract 2832, Cook County, Illinois","Census Tract 2832, Cook County, Illinois",il,140,0,ACSSF,6223,17,31,283200,1587,49,114,183,212,601,995,1187,1324,1476,1552,1577,2.4,100179,212,40,172
17031283800,14000US17031283800,"Census Tract 2838, Cook County, Illinois","Census Tract 2838, Cook County, Illinois",il,140,0,ACSSF,6224,17,31,283800,3855,438,628,829,896,1156,2131,2838,3183,3538,3692,3806,2.26,97361,896,178,718
17031290900,14000US17031290900,"Census Tract 2909, Cook County, Illinois","Census Tract 2909, Cook County, Illinois",il,140,0,ACSSF,6225,17,31,290900,4076,254,699,993,1220,1790,2217,2708,3148,3623,3872,3988,3.32,31071,1207,818,389
17031291200,14000US17031291200,"Census Tract 2912, Cook County, Illinois","Census Tract 2912, Cook County, Illinois",il,140,0,ACSSF,6226,17,31,291200,2664,205,428,743,919,1409,1869,2133,2358,2489,2630,2649,3.25,19205,919,508,411
17031291600,14000US17031291600,"Census Tract 2916, Cook County, Illinois","Census Tract 2916, Cook County, Illinois",il,140,0,ACSSF,6227,17,31,291600,1057,117,243,259,275,422,514,809,872,934,1024,1040,2.96,38714,275,22,253
17031292200,14000US17031292200,"Census Tract 2922, Cook County, Illinois","Census Tract 2922, Cook County, Illinois",il,140,0,ACSSF,6228,17,31,292200,2922,149,384,609,775,1187,1512,1869,2309,2632,2741,2850,3.09,35533,706,446,260
17031292400,14000US17031292400,"Census Tract 2924, Cook County, Illinois","Census Tract 2924, Cook County, Illinois",il,140,0,ACSSF,6229,17,31,292400,2421,165,268,498,573,1014,1337,1524,1976,2224,2359,2386,3.74,34625,573,278,295
17031292500,14000US17031292500,"Census Tract 2925, Cook County, Illinois","Census Tract 2925, Cook County, Illinois",il,140,0,ACSSF,6230,17,31,292500,4070,302,590,903,1067,1547,2178,2495,2987,3558,3882,4056,2.92,41433,1067,782,285
17031300500,14000US17031300500,"Census Tract 3005, Cook County, Illinois","Census Tract 3005, Cook County, Illinois",il,140,0,ACSSF,6231,17,31,300500,2781,140,482,691,765,1024,1434,1942,2240,2519,2689,2751,3.26,38491,765,298,467
17031300600,14000US17031300600,"Census Tract 3006, Cook County, Illinois","Census Tract 3006, Cook County, Illinois",il,140,0,ACSSF,6232,17,31,300600,3064,236,494,676,842,1185,1754,2169,2466,2695,2890,3019,4.01,41452,832,292,540
17031300700,14000US17031300700,"Census Tract 3007, Cook County, Illinois","Census Tract 3007, Cook County, Illinois",il,140,0,ACSSF,6233,17,31,300700,4778,428,866,1274,1540,2064,2724,3489,4121,4518,4628,4769,3.61,35177,1519,943,576
17031300800,14000US17031300800,"Census Tract 3008, Cook County, Illinois","Census Tract 3008, Cook County, Illinois",il,140,0,ACSSF,6234,17,31,300800,4127,313,734,1204,1494,1954,2639,3011,3499,3820,3998,4083,3.74,27330,1494,949,545
17031300900,14000US17031300900,"Census Tract 3009, Cook County, Illinois","Census Tract 3009, Cook County, Illinois",il,140,0,ACSSF,6235,17,31,300900,4382,223,666,1027,1240,1702,2588,3165,3635,4150,4305,4382,3.43,29216,1214,705,509
17031301100,14000US17031301100,"Census Tract 3011, Cook County, Illinois","Census Tract 3011, Cook County, Illinois",il,140,0,ACSSF,6236,17,31,301100,2772,370,689,897,1014,1353,1888,2218,2439,2655,2744,2772,3.48,28838,998,456,542
17031301200,14000US17031301200,"Census Tract 3012, Cook County, Illinois","Census Tract 3012, Cook County, Illinois",il,140,0,ACSSF,6237,17,31,301200,3435,340,706,1109,1242,1522,2099,2548,2908,3223,3382,3393,3.26,26641,1230,737,493
17031301600,14000US17031301600,"Census Tract 3016, Cook County, Illinois","Census Tract 3016, Cook County, Illinois",il,140,0,ACSSF,6238,17,31,301600,5108,513,953,1509,1800,2269,2841,3577,4108,4721,4921,5071,3.92,29727,1696,948,748
17031301701,14000US17031301701,"Census Tract 3017.01, Cook County, Illinois","Census Tract 3017.01, Cook County, Illinois",il,140,0,ACSSF,6239,17,31,301701,3994,314,775,1184,1395,1673,2280,3009,3344,3621,3789,3917,3.92,32300,1395,773,622
17031301702,14000US17031301702,"Census Tract 3017.02, Cook County, Illinois","Census Tract 3017.02, Cook County, Illinois",il,140,0,ACSSF,6240,17,31,301702,4476,444,825,1169,1395,1862,2724,3234,3799,4198,4398,4461,4.09,40081,1387,373,1014
17031301801,14000US17031301801,"Census Tract 3018.01, Cook County, Illinois","Census Tract 3018.01, Cook County, Illinois",il,140,0,ACSSF,6241,17,31,301801,3840,487,680,1003,1282,1531,1959,2709,3104,3447,3741,3778,3.55,35911,1282,381,901
17031301802,14000US17031301802,"Census Tract 3018.02, Cook County, Illinois","Census Tract 3018.02, Cook County, Illinois",il,140,0,ACSSF,6242,17,31,301802,3346,240,606,878,985,1357,1909,2540,2870,3163,3263,3313,3.87,30581,962,476,486
17031301803,14000US17031301803,"Census Tract 3018.03, Cook County, Illinois","Census Tract 3018.03, Cook County, Illinois",il,140,0,ACSSF,6243,17,31,301803,5506,519,1040,1476,1727,2402,3294,4038,4677,5197,5392,5494,4.08,39392,1727,647,1080
17031310200,14000US17031310200,"Census Tract 3102, Cook County, Illinois","Census Tract 3102, Cook County, Illinois",il,140,0,ACSSF,6244,17,31,310200,1465,83,132,224,255,355,839,1052,1172,1324,1395,1435,2.3,61150,255,74,181
17031310300,14000US17031310300,"Census Tract 3103, Cook County, Illinois","Census Tract 3103, Cook County, Illinois",il,140,0,ACSSF,6245,17,31,310300,1696,60,179,252,276,402,743,1064,1251,1467,1600,1642,2.48,59583,276,94,182
17031310400,14000US17031310400,"Census Tract 3104, Cook County, Illinois","Census Tract 3104, Cook County, Illinois",il,140,0,ACSSF,6246,17,31,310400,1171,112,142,221,255,384,665,880,959,1050,1118,1163,2.28,49926,255,59,196
17031310500,14000US17031310500,"Census Tract 3105, Cook County, Illinois","Census Tract 3105, Cook County, Illinois",il,140,0,ACSSF,6247,17,31,310500,1387,106,203,235,252,473,867,972,1141,1290,1366,1387,2.76,43571,252,118,134
17031310600,14000US17031310600,"Census Tract 3106, Cook County, Illinois","Census Tract 3106, Cook County, Illinois",il,140,0,ACSSF,6248,17,31,310600,4377,102,339,507,543,1090,2391,3203,3384,3881,4253,4291,2.21,26875,543,369,174
17031310700,14000US17031310700,"Census Tract 3107, Cook County, Illinois","Census Tract 3107, Cook County, Illinois",il,140,0,ACSSF,6249,17,31,310700,1456,7,91,147,195,428,743,997,1177,1294,1404,1409,2.84,41761,195,75,120
17031310800,14000US17031310800,"Census Tract 3108, Cook County, Illinois","Census Tract 3108, Cook County, Illinois",il,140,0,ACSSF,6250,17,31,310800,4397,184,490,683,993,1447,2345,3005,3493,3844,4138,4368,2.9,56944,993,155,838
17031310900,14000US17031310900,"Census Tract 3109, Cook County, Illinois","Census Tract 3109, Cook County, Illinois",il,140,0,ACSSF,6251,17,31,310900,5466,380,751,1317,1606,2213,3329,3994,4495,4878,5225,5422,3.36,33869,1606,549,1057
17031320100,14000US17031320100,"Census Tract 3201, Cook County, Illinois","Census Tract 3201, Cook County, Illinois",il,140,0,ACSSF,6252,17,31,320100,12739,628,794,794,836,1763,5613,7561,9123,10669,11837,12569,1.58,161186,835,0,835
17031320400,14000US17031320400,"Census Tract 3204, Cook County, Illinois","Census Tract 3204, Cook County, Illinois",il,140,0,ACSSF,6253,17,31,320400,3167,27,27,33,55,2147,2435,2528,2705,2984,3157,3167,1.66,250001,45,0,45
17031320600,14000US17031320600,"Census Tract 3206, Cook County, Illinois","Census Tract 3206, Cook County, Illinois",il,140,0,ACSSF,6254,17,31,320600,4672,281,390,390,390,784,2741,3329,3800,4287,4562,4654,1.73,124398,375,135,240
17031330100,14000US17031330100,"Census Tract 3301, Cook County, Illinois","Census Tract 3301, Cook County, Illinois",il,140,0,ACSSF,6255,17,31,330100,19015,918,1808,2515,2616,3502,9760,13440,15733,17657,18659,18941,1.71,164750,2616,466,2150
17031330200,14000US17031330200,"Census Tract 3302, Cook County, Illinois","Census Tract 3302, Cook County, Illinois",il,140,0,ACSSF,6256,17,31,330200,3727,250,347,580,731,817,1319,1915,2474,2956,3431,3704,1.96,164113,712,52,660
17031340300,14000US17031340300,"Census Tract 3403, Cook County, Illinois","Census Tract 3403, Cook County, Illinois",il,140,0,ACSSF,6257,17,31,340300,1792,67,148,281,334,461,605,849,1088,1316,1524,1715,2.7,36944,334,122,212
17031340400,14000US17031340400,"Census Tract 3404, Cook County, Illinois","Census Tract 3404, Cook County, Illinois",il,140,0,ACSSF,6258,17,31,340400,2150,122,198,287,376,613,944,1227,1603,1843,2056,2143,3.35,43889,376,123,253
17031340500,14000US17031340500,"Census Tract 3405, Cook County, Illinois","Census Tract 3405, Cook County, Illinois",il,140,0,ACSSF,6259,17,31,340500,1638,102,136,179,208,311,630,804,942,1086,1405,1560,2,40395,208,6,202
17031340600,14000US17031340600,"Census Tract 3406, Cook County, Illinois","Census Tract 3406, Cook County, Illinois",il,140,0,ACSSF,6260,17,31,340600,995,70,188,286,338,463,521,599,714,820,924,970,2.41,13281,338,308,30
17031350100,14000US17031350100,"Census Tract 3501, Cook County, Illinois","Census Tract 3501, Cook County, Illinois",il,140,0,ACSSF,6261,17,31,350100,2239,64,82,82,92,381,1362,1611,1744,2002,2145,2232,1.49,57393,92,21,71
17031350400,14000US17031350400,"Census Tract 3504, Cook County, Illinois","Census Tract 3504, Cook County, Illinois",il,140,0,ACSSF,6262,17,31,350400,1856,147,368,614,764,989,1282,1453,1571,1791,1843,1852,2.8,15664,764,545,219
17031351000,14000US17031351000,"Census Tract 3510, Cook County, Illinois","Census Tract 3510, Cook County, Illinois",il,140,0,ACSSF,6263,17,31,351000,3776,54,107,199,290,635,1708,2162,2804,3235,3492,3667,1.62,28299,290,35,255
17031351100,14000US17031351100,"Census Tract 3511, Cook County, Illinois","Census Tract 3511, Cook County, Illinois",il,140,0,ACSSF,6264,17,31,351100,2102,166,418,749,815,1072,1495,1677,1870,1988,2054,2079,2.39,11449,779,672,107
17031351400,14000US17031351400,"Census Tract 3514, Cook County, Illinois","Census Tract 3514, Cook County, Illinois",il,140,0,ACSSF,6265,17,31,351400,1939,235,394,530,589,778,962,1221,1553,1801,1864,1903,2.44,13500,589,499,90
17031351500,14000US17031351500,"Census Tract 3515, Cook County, Illinois","Census Tract 3515, Cook County, Illinois",il,140,0,ACSSF,6266,17,31,351500,507,26,49,60,79,247,326,404,457,495,507,507,2.54,,79,33,46
17031360200,14000US17031360200,"Census Tract 3602, Cook County, Illinois","Census Tract 3602, Cook County, Illinois",il,140,0,ACSSF,6267,17,31,360200,1583,77,202,445,596,782,912,1113,1319,1445,1557,1583,2.39,29010,596,178,418
17031380100,14000US17031380100,"Census Tract 3801, Cook County, Illinois","Census Tract 3801, Cook County, Illinois",il,140,0,ACSSF,6268,17,31,380100,1932,75,201,350,439,579,670,1019,1203,1617,1818,1915,1.92,29158,415,172,243
17031380200,14000US17031380200,"Census Tract 3802, Cook County, Illinois","Census Tract 3802, Cook County, Illinois",il,140,0,ACSSF,6269,17,31,380200,1845,41,57,142,193,334,533,733,859,998,1438,1706,1.58,24961,193,86,107
17031380500,14000US17031380500,"Census Tract 3805, Cook County, Illinois","Census Tract 3805, Cook County, Illinois",il,140,0,ACSSF,6270,17,31,380500,800,46,115,185,289,405,501,599,678,725,779,790,2.62,19777,289,164,125
17031380700,14000US17031380700,"Census Tract 3807, Cook County, Illinois","Census Tract 3807, Cook County, Illinois",il,140,0,ACSSF,6271,17,31,380700,1243,42,71,128,182,309,433,561,730,961,1101,1174,2.34,43472,182,66,116
